Reaction,Tinit_NHBE_H,Tinit_293T_H,Tinit_A549_H,Tinit_CALU_H,Tinit_Lung_H,Tinit_NHBE_I,Tinit_293T_I,Tinit_A549_I,Tinit_CALU_I,Tinit_Lung_I
HMR_5577,1,1,1,1,0,1,0,1,1,0
HMR_5578,1,1,1,1,1,1,1,1,1,1
HMR_5579,1,1,1,1,0,1,1,1,1,0
HMR_5580,1,1,1,1,0,1,1,1,1,0
HMR_5581,1,1,1,1,0,1,1,1,1,0
HMR_5582,1,1,1,1,0,1,1,1,1,0
HMR_5583,1,1,1,1,0,1,1,1,1,0
HMR_5584,1,1,1,1,0,1,1,1,1,0
HMR_5585,1,1,1,1,1,1,1,1,1,1
HMR_5586,1,1,1,1,0,1,1,1,1,0
HMR_5587,1,1,1,1,0,1,1,1,1,0
HMR_5588,1,1,1,1,0,1,1,1,1,0
HMR_5589,1,1,1,1,0,1,1,1,1,0
HMR_5590,1,1,1,1,0,1,1,1,1,0
HMR_5591,1,1,1,1,0,1,1,1,1,0
HMR_5592,1,1,1,1,0,1,1,1,1,0
HMR_5593,1,1,1,1,0,1,1,1,1,0
HMR_5594,1,1,1,1,0,1,1,1,1,0
HMR_5595,1,1,1,1,0,1,1,1,1,0
HMR_5596,1,1,1,1,0,1,1,1,1,0
HMR_5597,1,1,1,1,0,1,1,1,1,0
HMR_5598,1,1,1,1,0,1,1,1,1,0
HMR_5599,1,1,1,1,0,1,1,1,1,0
HMR_5600,1,1,1,1,0,1,1,1,1,0
HMR_5601,1,1,1,1,0,1,1,1,1,0
HMR_5602,1,1,1,1,0,1,1,1,1,0
HMR_5603,1,1,1,1,1,1,1,1,1,1
HMR_5604,1,1,1,1,1,1,1,1,1,1
HMR_5605,1,1,1,1,0,1,1,1,1,0
HMR_5606,1,1,1,1,0,1,1,1,1,0
HMR_5607,1,1,1,1,0,1,1,1,1,0
HMR_5608,1,1,1,1,0,1,1,1,1,0
HMR_5609,1,1,1,1,1,1,1,1,1,1
HMR_5610,1,1,1,1,0,1,1,1,1,0
HMR_5611,1,1,1,1,0,1,1,1,1,0
HMR_5612,1,1,1,1,1,1,1,1,1,1
HMR_5613,1,1,1,1,0,1,1,1,1,0
HMR_5614,1,1,1,1,1,1,1,1,1,1
HMR_5615,1,1,1,1,0,1,1,1,1,0
HMR_5616,1,1,1,1,0,1,1,1,1,0
HMR_5617,1,1,1,1,0,1,1,1,1,0
HMR_5618,1,1,1,1,1,1,1,1,1,1
HMR_5619,1,1,1,1,1,1,1,1,1,1
HMR_5620,1,1,1,1,0,1,1,1,1,0
HMR_5621,1,1,1,1,0,1,1,1,1,0
HMR_5622,1,1,1,1,0,1,1,1,1,0
HMR_5623,1,1,1,1,0,1,1,1,1,0
HMR_5624,1,1,1,1,1,1,1,1,1,1
HMR_5625,1,1,1,1,0,1,1,1,1,0
HMR_5626,1,1,1,1,0,1,1,1,1,0
HMR_5627,1,1,1,1,1,1,1,1,1,1
HMR_5628,1,1,1,1,0,1,1,1,1,0
HMR_5629,1,1,1,1,1,1,1,1,1,1
HMR_5630,1,1,1,1,0,1,1,1,1,0
HMR_5631,1,1,1,1,0,1,1,1,1,0
HMR_5632,1,1,1,1,0,1,1,1,1,0
HMR_5633,1,1,1,1,1,1,1,1,1,1
HMR_5634,1,1,1,1,1,1,1,1,1,1
HMR_5635,1,1,1,1,0,1,1,1,1,0
HMR_5636,1,1,1,1,0,1,1,1,1,0
HMR_5637,1,1,1,1,0,1,1,1,1,0
HMR_5638,1,1,1,1,0,1,1,1,1,0
HMR_5639,1,1,1,1,1,1,1,1,1,1
HMR_5640,1,1,1,1,0,1,1,1,1,0
HMR_5641,1,1,1,1,0,1,1,1,1,0
HMR_5642,1,1,1,1,1,1,1,1,1,1
HMR_5643,1,1,1,1,0,1,1,1,1,0
HMR_5644,1,1,1,1,1,1,1,1,1,1
HMR_5645,1,1,1,1,0,1,1,1,1,0
HMR_5646,1,1,1,1,0,1,1,1,1,0
HMR_5647,1,1,1,1,0,1,1,1,1,0
HMR_5648,1,1,1,1,0,1,1,1,1,0
HMR_5649,1,1,1,1,0,1,1,1,1,0
HMR_5650,1,1,1,1,0,1,1,1,1,0
HMR_5651,1,1,1,1,0,1,1,1,1,0
HMR_5652,1,1,1,1,0,1,1,1,1,0
HMR_5653,1,1,1,1,0,1,1,1,1,0
HMR_5654,1,1,1,1,0,1,1,1,1,0
HMR_5655,1,1,1,1,0,1,1,1,1,0
HMR_5656,1,1,1,1,0,1,1,1,1,0
HMR_5657,1,1,1,1,0,1,1,1,1,0
HMR_5658,1,1,1,1,0,1,1,1,1,0
HMR_5659,1,1,1,1,0,1,1,1,1,0
HMR_5660,1,1,1,1,0,1,1,1,1,0
HMR_5661,1,1,1,1,0,1,1,1,1,0
HMR_5662,1,1,1,1,0,1,1,1,1,0
HMR_5663,1,1,1,1,0,1,1,1,1,0
HMR_5664,1,1,1,1,0,1,1,1,1,0
HMR_5665,1,1,1,1,0,1,1,1,1,0
HMR_5666,1,1,1,1,0,1,1,1,1,0
HMR_5667,1,1,1,1,0,1,1,1,1,0
HMR_5668,1,1,1,1,0,1,1,1,1,0
HMR_5669,1,1,1,1,0,1,1,1,1,0
HMR_5670,1,1,1,1,0,1,1,1,1,0
HMR_5671,1,1,1,1,0,1,1,1,1,0
HMR_5672,1,1,1,1,0,1,1,1,1,0
HMR_5673,1,1,1,1,0,1,1,1,1,0
HMR_5674,1,1,1,1,0,1,1,1,1,0
HMR_5675,1,1,1,1,0,1,1,1,1,0
HMR_5676,1,1,1,1,0,1,1,1,1,0
HMR_5677,0,1,0,0,0,0,1,0,0,0
HMR_5678,0,1,0,0,0,0,1,0,0,0
HMR_5679,0,1,0,0,0,0,1,0,0,0
HMR_5680,0,1,0,0,0,0,1,0,0,0
HMR_5681,0,1,0,0,0,0,1,0,0,0
HMR_5682,0,1,0,0,0,0,1,0,0,0
HMR_5683,0,1,0,0,0,0,1,0,0,0
HMR_5684,0,1,0,0,0,0,1,0,0,0
HMR_5685,0,1,0,0,0,0,1,0,0,0
HMR_5686,0,1,0,0,0,0,1,0,0,0
HMR_5687,0,1,0,0,0,0,1,0,0,0
HMR_5688,0,1,0,0,0,0,1,0,0,0
HMR_5689,0,1,0,0,0,0,1,0,0,0
HMR_5690,0,1,0,0,0,0,1,0,0,0
HMR_5691,0,1,0,0,0,0,1,0,0,0
HMR_5692,0,1,0,0,0,0,1,0,0,0
HMR_5693,0,1,0,0,0,0,1,0,0,0
HMR_5694,0,1,0,0,0,0,1,0,0,0
HMR_5695,0,1,0,0,0,0,1,0,0,0
HMR_5696,0,1,0,0,0,0,1,0,0,0
HMR_5697,0,1,0,0,0,0,1,0,0,0
HMR_5698,0,1,0,0,0,0,1,0,0,0
HMR_5699,0,1,0,0,0,0,1,0,0,0
HMR_5700,0,1,0,0,0,0,1,0,0,0
HMR_5701,0,1,0,0,0,0,1,0,0,0
HMR_5702,0,1,0,0,0,0,1,0,0,0
HMR_5703,0,1,0,0,0,0,1,0,0,0
HMR_5704,0,1,0,0,0,0,1,0,0,0
HMR_5705,0,1,0,0,0,0,1,0,0,0
HMR_5706,0,1,0,0,0,0,1,0,0,0
HMR_5707,0,1,0,0,0,0,1,0,0,0
HMR_5708,1,1,1,1,1,1,1,1,1,1
HMR_5709,1,1,1,1,1,1,1,1,1,1
HMR_5710,1,1,1,1,1,1,1,1,1,1
HMR_5711,0,1,0,0,0,0,1,0,0,0
HMR_5712,0,1,0,0,0,0,1,0,0,0
HMR_5713,0,1,0,0,0,0,1,0,0,0
HMR_5714,0,1,0,0,0,0,1,0,0,0
HMR_5715,0,1,0,0,0,0,1,0,0,0
HMR_5716,0,1,0,0,0,0,1,0,0,0
HMR_5717,1,1,1,1,1,1,1,1,1,1
HMR_5718,0,1,0,0,0,0,1,0,0,0
HMR_5719,1,1,1,1,1,1,1,1,1,1
HMR_5720,0,1,0,0,0,0,1,0,0,0
HMR_5721,0,1,0,0,0,0,1,0,0,0
HMR_5722,0,1,0,0,0,0,1,0,0,0
HMR_5723,0,1,0,0,0,0,1,0,0,0
HMR_5724,0,1,0,0,0,0,1,0,0,0
HMR_5725,0,1,0,0,0,0,1,0,0,0
HMR_5726,0,1,0,0,0,0,1,0,0,0
HMR_5727,0,1,0,0,0,0,1,0,0,0
HMR_5728,0,1,0,0,0,0,1,0,0,0
HMR_5729,0,1,0,0,0,0,1,0,0,0
HMR_5730,0,1,0,0,0,0,1,0,0,0
HMR_5731,0,1,0,0,0,0,1,0,0,0
HMR_5732,0,1,0,0,0,0,1,0,0,0
HMR_5733,0,1,0,0,0,0,1,0,0,0
HMR_5734,0,1,0,0,0,0,1,0,0,0
HMR_5735,0,1,0,0,0,0,1,0,0,0
HMR_5736,0,1,0,0,0,0,1,0,0,0
HMR_5737,0,1,0,0,0,0,1,0,0,0
HMR_5738,0,1,0,0,0,0,1,0,0,0
HMR_5739,0,1,0,0,0,0,1,0,0,0
HMR_5740,0,1,0,0,0,0,1,0,0,0
HMR_5741,0,1,0,0,0,0,1,0,0,0
HMR_5742,0,1,0,0,0,0,1,0,0,0
HMR_5743,0,1,0,0,0,0,1,0,0,0
HMR_5744,0,1,0,0,0,0,1,0,0,0
HMR_5745,0,1,0,0,0,0,1,0,0,0
HMR_5746,0,1,0,0,0,0,1,0,0,0
HMR_5747,0,1,0,0,0,0,1,0,0,0
HMR_5748,0,1,0,0,0,0,1,0,0,0
HMR_5749,0,1,0,0,0,0,1,0,0,0
HMR_5750,0,1,0,0,0,0,1,0,0,0
HMR_5751,0,1,0,0,0,0,1,0,0,0
HMR_5752,0,1,0,0,0,0,1,0,0,0
HMR_5753,1,1,1,1,1,1,1,1,1,1
HMR_5754,1,1,1,1,1,1,1,1,1,1
HMR_5755,1,1,1,1,1,1,1,1,1,1
HMR_5756,0,1,0,0,0,0,1,0,0,0
HMR_5757,0,1,0,0,0,0,1,0,0,0
HMR_5758,0,1,0,0,0,0,1,0,0,0
HMR_5759,0,1,0,0,0,0,1,0,0,0
HMR_5760,1,1,1,1,1,1,1,1,1,1
HMR_5761,0,1,0,0,0,0,1,0,0,0
HMR_5762,0,1,0,0,0,0,1,0,0,0
HMR_5763,0,1,0,0,0,0,1,0,0,0
HMR_5764,1,1,1,1,1,1,1,1,1,1
HMR_5765,0,1,0,0,0,0,1,0,0,0
HMR_5766,0,1,0,0,0,0,1,0,0,0
HMR_5767,0,1,0,0,0,0,1,0,0,0
HMR_5768,0,1,0,0,0,0,1,0,0,0
HMR_5769,0,1,0,0,0,0,1,0,0,0
HMR_5770,0,1,0,0,0,0,1,0,0,0
HMR_5771,0,1,0,0,0,0,1,0,0,0
HMR_5772,0,1,0,0,0,0,1,0,0,0
HMR_5773,0,1,0,0,0,0,1,0,0,0
HMR_5774,0,1,0,0,0,0,1,0,0,0
HMR_5775,0,1,0,0,0,0,1,0,0,0
HMR_5776,0,1,0,0,0,0,1,0,0,0
HMR_5777,0,1,0,0,0,0,1,0,0,0
HMR_5778,0,1,0,0,0,0,1,0,0,0
HMR_5779,0,1,0,0,0,0,1,0,0,0
HMR_5780,0,1,0,0,0,0,1,0,0,0
HMR_5781,0,1,0,0,0,0,1,0,0,0
HMR_5782,0,1,0,0,0,0,1,0,0,0
HMR_5783,1,1,1,1,1,1,1,1,1,1
HMR_5784,1,1,1,1,1,1,1,1,1,1
HMR_5785,1,1,1,1,1,1,1,1,1,1
HMR_5786,0,1,0,0,0,0,1,0,0,0
HMR_5787,0,1,0,0,0,0,1,0,0,0
HMR_5788,0,1,0,0,0,0,1,0,0,0
HMR_5789,0,1,0,0,0,0,1,0,0,0
HMR_5790,1,1,1,1,1,1,1,1,1,1
HMR_5791,0,1,0,0,0,0,1,0,0,0
HMR_5792,0,1,0,0,0,0,1,0,0,0
HMR_5793,1,1,1,1,1,1,1,1,1,1
HMR_5794,0,1,0,0,0,0,1,0,0,0
HMR_5795,0,1,0,0,0,0,1,0,0,0
HMR_5796,0,1,0,0,0,0,1,0,0,0
HMR_5797,0,1,0,0,0,0,1,0,0,0
HMR_5798,0,1,0,0,0,0,1,0,0,0
HMR_5799,0,1,0,0,0,0,1,0,0,0
HMR_5800,0,1,0,0,0,0,1,0,0,0
HMR_5801,0,1,0,0,0,0,1,0,0,0
HMR_5802,0,1,0,0,0,0,1,0,0,0
HMR_5803,0,1,0,0,0,0,1,0,0,0
HMR_5804,0,1,0,0,0,0,1,0,0,0
HMR_5805,0,1,0,0,0,0,1,0,0,0
HMR_5806,0,1,0,0,0,0,1,0,0,0
HMR_5807,0,1,0,0,0,0,1,0,0,0
HMR_5808,0,1,0,0,0,0,1,0,0,0
HMR_5809,0,1,0,0,0,0,1,0,0,0
HMR_5810,0,1,0,0,0,0,1,0,0,0
HMR_5811,0,1,0,0,0,0,1,0,0,0
HMR_5812,0,1,0,0,0,0,1,0,0,0
HMR_5813,0,1,0,0,0,0,1,0,0,0
HMR_5814,0,1,0,0,0,0,1,0,0,0
HMR_5815,0,1,0,0,0,0,1,0,0,0
HMR_5816,0,1,0,0,0,0,1,0,0,0
HMR_5817,0,1,0,0,0,0,1,0,0,0
HMR_5818,0,1,0,0,0,0,1,0,0,0
HMR_5819,0,1,0,0,0,0,1,0,0,0
HMR_5820,0,1,0,0,0,0,1,0,0,0
HMR_5821,0,1,0,0,0,0,1,0,0,0
HMR_5822,0,1,0,0,0,0,1,0,0,0
HMR_5823,0,1,0,0,0,0,1,0,0,0
HMR_5824,0,1,0,0,0,0,1,0,0,0
HMR_5825,0,1,0,0,0,0,1,0,0,0
HMR_5826,0,1,0,0,0,0,1,0,0,0
HMR_5827,0,1,0,0,0,0,1,0,0,0
HMR_5828,0,1,0,0,0,0,1,0,0,0
HMR_5829,0,1,0,0,0,0,1,0,0,0
HMR_5830,0,1,0,0,0,0,1,0,0,0
HMR_5831,0,1,0,0,0,0,1,0,0,0
HMR_5832,0,1,0,0,0,0,1,0,0,0
HMR_5833,0,1,0,0,0,0,1,0,0,0
HMR_5834,0,1,0,0,0,0,1,0,0,0
HMR_5835,0,1,0,0,0,0,1,0,0,0
HMR_5836,0,1,0,0,0,0,1,0,0,0
HMR_5837,0,1,0,0,0,0,1,0,0,0
HMR_5838,0,1,0,0,0,0,1,0,0,0
HMR_5839,0,1,0,0,0,0,1,0,0,0
HMR_5840,0,1,0,0,0,0,1,0,0,0
HMR_5841,0,1,0,0,0,0,1,0,0,0
HMR_5842,0,1,0,0,1,0,1,0,0,0
HMR_5843,0,1,0,0,0,0,1,0,0,0
HMR_5844,0,1,0,0,0,0,1,0,0,0
HMR_5845,0,1,0,0,0,0,1,0,0,0
HMR_5846,0,1,0,0,0,0,1,0,0,0
HMR_5847,0,1,0,0,0,0,1,0,0,0
HMR_5848,0,1,0,0,0,0,1,0,0,0
HMR_5849,0,1,0,0,0,0,1,0,0,0
HMR_5850,0,1,0,0,0,0,1,0,0,0
HMR_5851,0,1,0,0,0,0,1,0,0,0
HMR_5852,0,1,0,0,0,0,1,0,0,0
HMR_5853,0,1,0,0,0,0,1,0,0,0
HMR_5854,0,1,0,0,0,0,1,0,0,0
HMR_5855,0,1,0,0,0,0,1,0,0,0
HMR_5856,0,1,0,0,0,0,1,0,0,0
HMR_5857,0,1,0,0,0,0,1,0,0,0
HMR_5858,0,1,0,0,0,0,1,0,0,0
HMR_5859,0,1,0,0,0,0,1,0,0,0
HMR_5860,0,1,0,0,0,0,1,0,0,0
HMR_5861,0,1,0,0,0,0,1,0,0,0
HMR_5862,0,1,0,0,0,0,1,0,0,0
HMR_5863,0,1,0,0,0,0,1,0,0,0
HMR_5864,0,1,0,0,0,0,1,0,0,0
HMR_5865,0,1,0,0,0,0,1,0,0,0
HMR_5866,0,1,0,0,0,0,1,0,0,0
HMR_5867,0,1,0,0,0,0,1,0,0,0
HMR_5868,0,1,0,0,0,0,1,0,0,0
HMR_5869,0,1,0,0,0,0,1,0,0,0
HMR_5870,0,1,0,0,0,0,1,0,0,0
HMR_5871,0,1,0,0,0,0,1,0,0,0
HMR_5872,0,1,0,0,0,0,1,0,0,0
HMR_5873,1,1,1,1,1,1,1,1,1,1
HMR_5874,0,1,0,0,0,0,1,0,0,0
HMR_5875,0,1,0,0,0,0,1,0,0,0
HMR_5876,0,1,0,0,0,0,1,0,0,0
HMR_5877,0,1,0,0,0,0,1,0,0,0
HMR_5878,0,1,0,0,0,0,1,0,0,0
HMR_5879,0,1,0,0,0,0,1,0,0,0
HMR_5880,0,1,0,0,0,0,1,0,0,0
HMR_5881,0,1,0,0,0,0,1,0,0,0
HMR_5882,0,1,0,0,0,0,1,0,0,0
HMR_5883,0,1,0,0,0,0,1,0,0,0
HMR_5884,0,1,0,0,0,0,1,0,0,0
HMR_5885,0,1,0,0,0,0,1,0,0,0
HMR_5886,0,1,0,0,0,0,1,0,0,0
HMR_5887,0,1,0,0,0,0,1,0,0,0
HMR_5888,0,1,0,0,0,0,1,0,0,0
HMR_5889,0,1,0,0,0,0,1,0,0,0
HMR_5890,0,1,0,0,0,0,1,0,0,0
HMR_5891,0,1,0,0,0,0,1,0,0,0
HMR_5892,0,1,0,0,0,0,1,0,0,0
HMR_5893,0,1,0,0,0,0,1,0,0,0
HMR_5894,0,1,0,0,0,0,1,0,0,0
HMR_5895,0,1,0,0,0,0,1,0,0,0
HMR_5896,0,1,0,0,0,0,1,0,0,0
HMR_5897,0,1,0,0,0,0,1,0,0,0
HMR_5898,0,1,0,0,0,0,1,0,0,0
HMR_5899,0,1,0,0,0,0,1,0,0,0
HMR_5900,0,1,0,0,0,0,1,0,0,0
HMR_5901,0,1,0,0,0,0,1,0,0,0
HMR_5902,0,1,0,0,0,0,1,0,0,0
HMR_5903,0,1,0,0,0,0,1,0,0,0
HMR_5904,0,1,0,0,0,0,1,0,0,0
HMR_5905,0,1,0,0,0,0,1,0,0,0
HMR_5906,0,1,0,0,0,0,1,0,0,0
HMR_5987,1,1,1,1,1,1,1,1,1,1
HMR_5989,1,0,1,1,1,1,0,1,1,1
HMR_5990,0,0,1,0,1,1,0,1,0,1
HMR_5998,1,1,1,1,1,1,1,1,1,1
HMR_6000,1,1,1,1,1,1,1,1,1,1
HMR_6001,1,1,1,1,1,1,1,1,1,1
HMR_6002,1,1,1,1,1,1,1,1,1,1
HMR_6003,1,1,1,1,1,1,1,1,1,1
HMR_6004,1,1,1,1,1,1,1,1,1,1
HMR_6005,1,1,1,1,1,1,1,1,1,1
HMR_6006,1,1,1,1,1,1,1,1,1,1
HMR_6007,1,1,1,1,1,1,1,1,1,1
HMR_6008,1,1,1,1,1,1,1,1,1,1
HMR_6009,1,1,1,1,1,1,1,1,1,1
HMR_6010,1,1,1,1,1,1,1,1,1,1
HMR_6011,1,1,1,1,1,1,1,1,1,1
HMR_6012,1,1,1,1,1,1,1,1,1,1
HMR_6013,1,1,1,1,1,1,1,1,1,1
HMR_6014,1,1,1,1,1,1,1,1,1,1
HMR_6015,1,1,1,1,1,1,1,1,1,1
HMR_6016,1,1,1,1,1,1,1,1,1,1
HMR_6017,1,1,1,1,1,1,1,1,1,1
HMR_6018,1,1,1,1,1,1,1,1,1,1
HMR_6019,1,1,1,1,1,1,1,1,1,1
HMR_6020,1,1,1,1,1,1,1,1,1,1
HMR_6021,1,1,1,1,1,1,1,1,1,1
HMR_6022,1,1,1,1,1,1,1,1,1,1
HMR_6023,1,1,1,1,1,1,1,1,1,1
HMR_6024,1,1,1,1,1,1,1,1,1,1
HMR_6025,1,1,1,1,1,1,1,1,1,1
HMR_6026,1,1,1,1,1,1,1,1,1,1
HMR_6027,1,1,1,1,1,1,1,1,1,1
HMR_6028,1,1,1,1,1,1,1,1,1,1
HMR_6029,1,1,1,1,1,1,1,1,1,1
HMR_6030,1,1,1,1,1,1,1,1,1,1
HMR_6031,1,1,1,1,1,1,1,1,1,1
HMR_6032,1,1,1,1,1,1,1,1,1,1
HMR_6033,1,1,1,1,1,1,1,1,1,1
HMR_6034,1,1,1,1,1,1,1,1,1,1
HMR_6035,1,1,1,1,1,1,1,1,1,1
HMR_6036,1,1,1,1,1,1,1,1,1,1
HMR_6037,1,1,1,1,1,1,1,1,1,1
HMR_6038,1,1,1,1,1,1,1,1,1,1
HMR_6039,1,1,1,1,1,1,1,1,1,1
HMR_6040,1,1,1,1,1,1,1,1,1,1
HMR_6041,1,1,1,1,1,1,1,1,1,1
HMR_6042,1,1,1,1,1,1,1,1,1,1
HMR_6043,1,1,1,1,1,1,1,1,1,1
HMR_6044,1,1,1,1,1,1,1,1,1,1
HMR_6045,1,1,1,1,1,1,1,1,1,1
HMR_6046,1,1,1,1,1,1,1,1,1,1
HMR_6047,1,1,1,1,1,1,1,1,1,1
HMR_6048,1,1,1,1,1,1,1,1,1,1
HMR_6049,1,1,1,1,1,1,1,1,1,1
HMR_6050,1,1,1,1,1,1,1,1,1,1
HMR_6051,1,1,1,1,1,1,1,1,1,1
HMR_6052,1,1,1,1,1,1,1,1,1,1
HMR_6053,1,1,1,1,1,1,1,1,1,1
HMR_6054,1,1,1,1,1,1,1,1,1,1
HMR_6055,1,0,0,1,1,1,0,0,1,1
HMR_6056,1,0,0,0,0,1,0,0,0,0
HMR_6060,0,0,0,0,0,0,0,0,0,1
HMR_6096,0,0,0,1,1,0,0,0,1,1
HMR_6098,0,0,0,1,1,0,0,0,1,1
HMR_6101,0,0,0,1,1,0,0,0,1,1
HMR_6103,0,0,0,1,0,0,0,0,0,0
HMR_6129,0,0,0,1,1,0,0,0,1,1
HMR_6217,0,1,0,0,0,0,1,0,0,0
HMR_6218,0,0,0,0,1,0,0,0,0,1
HMR_6219,0,0,0,0,1,0,0,0,0,1
HMR_6220,0,0,0,0,1,0,0,0,0,1
HMR_6221,0,0,0,0,1,0,0,0,0,1
HMR_6222,0,0,0,0,1,0,0,0,0,1
HMR_6223,0,0,0,0,1,0,0,0,0,1
HMR_6224,0,0,0,0,1,0,0,0,0,1
HMR_6225,0,0,0,0,1,0,0,0,0,1
HMR_6226,0,0,0,0,1,0,0,0,0,1
HMR_6227,0,0,0,0,1,0,0,0,0,1
HMR_6228,0,0,0,0,1,0,0,0,0,1
HMR_6229,0,0,0,0,1,0,0,0,0,1
HMR_6230,0,0,0,0,1,0,0,0,0,1
HMR_6231,0,0,0,0,1,0,0,0,0,1
HMR_6232,0,0,0,0,1,0,0,0,0,1
HMR_6233,0,0,0,0,1,0,0,0,0,1
HMR_6234,0,0,0,0,1,0,0,0,0,1
HMR_6235,0,0,0,0,1,0,0,0,0,1
HMR_6236,0,0,0,0,1,0,0,0,0,1
HMR_6237,0,0,0,0,1,0,0,0,0,1
HMR_6238,0,0,0,0,1,0,0,0,0,1
HMR_6239,0,0,0,0,1,0,0,0,0,1
HMR_6240,0,0,0,0,1,0,0,0,0,1
HMR_6241,0,0,1,0,0,0,0,1,0,0
HMR_6246,0,0,0,1,1,0,0,0,1,1
HMR_6247,0,0,0,0,1,0,0,1,0,1
HMR_6248,0,0,0,0,0,0,1,0,0,0
HMR_6250,0,0,1,0,0,0,0,1,0,1
HMR_6251,1,0,0,0,0,1,0,0,0,0
HMR_6257,0,0,0,1,1,0,0,0,1,1
HMR_6266,0,0,0,0,1,0,0,0,0,1
HMR_6268,0,0,0,0,1,0,0,0,1,1
HMR_6276,1,1,1,1,0,1,1,1,1,0
HMR_6277,1,1,1,1,0,1,1,1,1,0
HMR_6286,1,1,1,1,0,1,1,1,1,0
HMR_6287,1,1,1,1,0,1,1,1,1,0
HMR_6288,1,1,1,1,0,1,1,1,1,0
HMR_6289,1,1,1,1,0,1,1,1,1,0
HMR_6290,1,1,1,1,0,1,1,1,1,0
HMR_6291,1,1,1,1,0,1,1,1,1,0
HMR_6292,1,1,1,1,0,1,1,1,1,0
HMR_6293,1,1,1,1,0,1,1,1,1,0
HMR_6294,1,1,1,1,0,1,1,1,1,0
HMR_6295,1,1,1,1,0,1,1,1,1,0
HMR_6296,1,1,1,1,0,1,1,1,1,0
HMR_6297,1,1,1,1,0,1,1,1,1,0
HMR_6298,1,1,1,1,0,1,1,1,1,0
HMR_6328,1,1,1,1,1,1,1,1,1,1
HMR_6330,0,0,1,1,0,0,0,1,0,0
HMR_6331,0,0,1,1,0,0,0,1,0,0
HMR_6366,0,1,1,1,1,0,1,1,1,0
HMR_6367,0,1,1,1,1,0,1,1,1,1
HMR_6368,0,1,1,1,1,0,1,1,1,0
HMR_6369,0,1,1,1,1,0,1,1,1,0
HMR_6370,1,0,1,1,1,1,0,1,1,1
HMR_6375,1,1,1,0,1,1,1,1,1,1
HMR_6377,1,1,1,1,1,1,1,1,1,1
HMR_6379,0,1,0,0,0,0,0,0,1,0
HMR_6380,1,1,1,0,1,1,1,1,1,1
HMR_6381,1,1,1,0,1,1,1,1,1,1
HMR_6382,1,1,1,1,1,1,1,1,1,1
HMR_6383,0,1,0,0,0,0,0,0,1,0
HMR_6384,1,1,1,0,1,1,1,1,1,1
HMR_6385,1,0,1,1,0,1,0,1,1,1
HMR_6386,0,1,1,0,0,0,0,0,0,0
HMR_6388,0,0,0,0,1,0,0,0,0,0
HMR_6391,0,1,1,1,1,0,0,1,0,0
HMR_6395,0,0,1,0,0,0,0,1,0,0
HMR_6396,1,0,1,1,1,1,0,1,1,1
HMR_6397,1,1,1,1,0,1,1,1,1,0
HMR_6406,0,1,1,1,1,0,0,1,0,0
HMR_6409,1,1,0,0,0,1,1,0,0,0
HMR_6410,1,1,0,0,0,1,1,0,0,0
HMR_6411,1,0,0,0,0,1,0,0,0,0
HMR_6412,1,1,0,0,0,1,1,0,0,0
HMR_6413,1,0,0,0,0,1,0,0,0,0
HMR_6414,1,1,1,1,1,1,1,1,1,1
HMR_6415,1,0,0,0,0,1,0,0,0,0
HMR_6424,1,1,1,1,0,1,1,1,1,1
HMR_6426,1,1,1,1,0,1,1,1,1,1
HMR_6428,1,1,1,1,0,1,1,1,1,1
HMR_6431,1,1,1,1,0,1,1,1,1,1
HMR_6432,1,1,1,1,0,1,1,1,1,1
HMR_6433,1,1,1,1,0,1,1,1,1,1
HMR_6434,1,1,1,1,0,1,1,1,1,1
HMR_6435,1,1,1,1,0,1,1,1,1,1
HMR_6436,1,1,1,1,1,1,1,1,1,1
HMR_6438,1,1,1,1,1,0,0,0,0,0
HMR_6439,1,1,1,1,0,1,1,1,1,1
HMR_6441,1,1,1,1,0,1,1,1,1,1
HMR_6443,1,1,1,1,0,1,1,1,1,1
HMR_6446,1,1,1,1,0,1,1,1,1,1
HMR_6447,1,1,1,1,0,1,1,1,1,1
HMR_6448,1,1,1,1,0,1,1,1,1,1
HMR_6450,1,1,1,1,0,1,1,1,1,1
HMR_6451,1,1,1,1,0,1,1,1,1,1
HMR_6453,1,1,1,1,1,1,1,1,1,1
HMR_6454,1,1,1,1,1,0,0,0,0,0
HMR_6462,1,1,1,1,1,1,1,1,1,1
HMR_6464,1,1,1,1,1,1,1,1,1,1
HMR_6466,1,1,1,1,1,1,1,1,1,1
HMR_6469,1,1,1,1,1,1,1,1,1,1
HMR_6470,1,1,1,1,1,1,1,1,1,1
HMR_6471,1,1,1,1,1,1,1,1,1,1
HMR_6472,1,1,1,1,1,1,1,1,1,1
HMR_6473,1,1,1,1,1,1,1,1,1,1
HMR_6474,1,1,1,1,1,0,0,0,0,1
HMR_6476,1,1,1,1,1,0,0,0,0,1
HMR_6478,1,1,1,1,1,0,0,0,0,1
HMR_6481,1,1,1,1,1,0,0,0,0,1
HMR_6482,1,1,1,1,1,0,0,0,0,1
HMR_6484,1,1,1,1,1,0,0,0,0,1
HMR_6486,1,1,1,1,1,0,0,0,0,1
HMR_6488,1,1,1,1,1,0,0,0,0,0
HMR_6490,1,0,0,1,0,0,0,0,1,0
HMR_6492,0,1,1,1,1,0,1,0,1,0
